id,speaker,x,y
30899,纳西妲,8.022431,9.010224
30900,纳西妲,0.72397184,2.1565902
30901,纳西妲,0.71327335,1.4914839
30902,纳西妲,7.7205024,9.910141
30903,纳西妲,0.6242459,-0.6122324
30904,派蒙,1.2958102,4.6607466
30905,纳西妲,11.105599,7.7482
30906,纳西妲,11.67454,7.5275755
30907,纳西妲,11.81436,7.9111905
30908,纳西妲,9.749667,7.175679
30909,纳西妲,8.487746,8.6985655
30910,派蒙,3.5391998,6.6952806
30911,纳西妲,10.038401,8.129561
30912,纳西妲,10.285846,8.914922
30913,旅行者,2.3339221,6.430131
30914,派蒙,5.7232027,5.8113155
30915,纳西妲,9.253684,9.99176
30916,旅行者,15.737727,4.998541
30917,派蒙,3.7932882,2.9785686
30918,纳西妲,11.164565,8.983846
30919,纳西妲,8.692303,8.778579
30920,纳西妲,1.6545316,6.6204386
30921,旅行者,15.843615,4.4618998
30922,派蒙,-1.2656857,0.68152416
30923,纳西妲,-1.1476568,-0.9531739
30924,纳西妲,0.20591483,3.3769915
30925,派蒙,3.4509227,5.3503404
30926,纳西妲,11.499693,8.80985
30927,纳西妲,10.502572,9.280695
30928,旅行者,6.718139,2.8390381
30929,派蒙,0.75563073,6.248408
30930,纳西妲,6.9454775,8.902922
30931,纳西妲,8.975589,9.324141
30932,纳西妲,4.2973886,5.108425
30933,派蒙,1.7169043,0.5643657
30934,纳西妲,6.873137,9.662655
30935,纳西妲,5.8249607,8.692966
30936,派蒙,8.59886,3.3735948
30937,派蒙,2.3119595,3.7392058
30938,派蒙,-1.3416413,-1.4653561
30939,旅行者,9.35937,5.509424
30940,纳西妲,1.6362338,3.4488873
30941,纳西妲,2.0448399,0.44567773
30942,派蒙,3.4798684,2.5997076
30944,纳西妲,1.6836585,2.186433
30945,派蒙,8.648645,4.1777096
30946,纳西妲,10.381113,6.589134
30947,纳西妲,11.588628,8.546983
30948,纳西妲,8.940733,9.532831
30949,纳西妲,10.570138,8.904154
30950,旅行者,-0.20610067,8.374727
30951,纳西妲,8.069617,4.360838
30952,派蒙,6.3772874,3.5493755
30953,纳西妲,10.969424,7.7583427
30954,旅行者,7.6768785,9.435374
30955,旅行者,3.9609816,7.476266
30956,纳西妲,8.488904,8.442395
30957,旅行者,3.524588,7.500309
30958,派蒙,1.2458467,2.54392
30959,纳西妲,1.2420362,6.866727
30960,派蒙,9.495529,6.728957
30961,纳西妲,11.902106,7.8463745
30962,纳西妲,10.688422,6.493076
30963,派蒙,2.1460776,7.3681192
30964,纳西妲,2.4317534,8.0771885
30965,纳西妲,9.874721,8.587413
30966,纳西妲,4.710807,2.3560271
30967,纳西妲,11.2216625,7.3101325
30968,纳西妲,7.5109787,3.456473
30969,纳西妲,9.079677,7.9524016
30970,纳西妲,12.039555,7.974794
30971,纳西妲,11.641894,7.3847938
30972,派蒙,7.6522636,4.591428
30973,旅行者,10.425556,6.5431952
30974,纳西妲,1.5765575,4.4613857
30975,旅行者,4.8985853,7.5506344
30976,旅行者,7.1069765,5.441281
30977,派蒙,3.439755,5.163249
30978,派蒙,6.666661,4.93516
30979,纳西妲,10.412718,8.173768
30980,派蒙,1.3563267,-0.7664506
30981,纳西妲,4.125914,4.2639065
30982,纳西妲,3.2159934,7.7649155
30983,纳西妲,-0.4224693,-1.008538
30984,旅行者,3.0332115,5.09336
30985,派蒙,3.9748495,4.4193645
30986,纳西妲,0.5725238,0.4087645
30987,纳西妲,4.7808676,6.0711484
30988,派蒙,0.8079125,0.3537738
30989,纳西妲,2.7108479,1.3975583
30990,纳西妲,9.38128,9.958523
30991,纳西妲,7.3498154,9.939858
30992,纳西妲,5.8402615,9.262689
30993,派蒙,0.10098083,-1.0669944
30994,派蒙,0.89909387,0.1765384
30995,纳西妲,5.078032,6.089756
30996,旅行者,1.5425689,8.01681
30997,纳西妲,1.8612499,0.8180028
30998,纳西妲,9.063139,10.318087
30999,旅行者,2.394774,7.900582
31000,纳西妲,9.407925,4.5746717
31001,纳西妲,4.5333076,6.0526066
31002,旅行者,5.4959197,9.39155
31003,派蒙,4.289597,1.2849003
31004,纳西妲,-0.9437939,0.23469748
31005,纳西妲,2.1625473,8.011165
31006,纳西妲,8.046062,9.315102
31007,派蒙,1.8701332,5.3186193
31008,纳西妲,8.902434,7.1927423
31009,旅行者,2.2600896,8.031885
31010,七叶寂照秘密主,0.5770906,-0.52444273
31011,七叶寂照秘密主,10.165994,9.4321375
31012,派蒙,5.585193,6.0499806
31013,七叶寂照秘密主,0.014899227,-0.47559944
31015,旅行者,6.139801,5.5627527
31016,纳西妲,1.9269782,0.15953083
31017,纳西妲,8.974977,5.222629
31018,纳西妲,-0.6756207,0.44607526
31019,七叶寂照秘密主,11.682105,6.4024377
31020,七叶寂照秘密主,4.8921514,1.5667444
31021,七叶寂照秘密主,3.6815097,2.987817
31022,旅行者,3.6722798,6.9672813
31023,七叶寂照秘密主,3.8013911,2.38654
31024,七叶寂照秘密主,14.66537,5.134913
31025,七叶寂照秘密主,10.195074,7.436242
31028,七叶寂照秘密主,0.4752959,-1.2073503
31029,旅行者,9.629319,8.850348
31030,旅行者,4.0564103,5.357186
31031,派蒙,8.710631,6.750707
31032,纳西妲,9.093416,9.070326
31033,旅行者,15.4446,5.7406483
31034,旅行者,16.02773,3.5511696
31035,纳西妲,11.630833,7.1851
31036,旅行者,2.8975987,7.954585
31037,纳西妲,9.470059,8.396971
31038,纳西妲,8.6117325,9.887859
31039,纳西妲,6.42138,9.5548525
31040,纳西妲,3.5732222,7.2133174
31041,派蒙,8.917388,8.33618
31042,纳西妲,7.034693,8.323951
31043,纳西妲,-0.8158151,0.8543272
31044,纳西妲,10.284347,9.365544
31046,派蒙,0.6069311,6.1895328
31047,纳西妲,11.8675165,6.685772
31048,纳西妲,8.908965,7.986564
31049,纳西妲,8.962665,8.503401
31050,旅行者,5.8121862,6.9763713
31051,纳西妲,7.238317,8.339529
31052,纳西妲,6.5845094,7.426763
31053,纳西妲,7.8896437,7.8835087
31054,纳西妲,6.05427,6.1026096
31055,旅行者,4.8511605,7.822659
31056,纳西妲,1.4918053,5.921131
31057,纳西妲,9.582148,9.77603
31058,派蒙,0.44065124,8.011444
31059,纳西妲,5.910444,6.297205
31060,旅行者,-0.13787764,3.7467725
31061,旅行者,15.277794,5.59998
31062,派蒙,0.065487064,4.957675
31063,纳西妲,6.560056,6.2555456
31064,纳西妲,4.647617,6.336069
31065,旅行者,6.039219,9.782774
31066,派蒙,5.601685,4.1884146
31067,纳西妲,6.19192,5.8119636
31068,派蒙,4.260103,2.275785
31069,纳西妲,10.088595,9.286121
31070,纳西妲,11.3125925,8.9411
31071,派蒙,6.8028,7.1124253
31072,旅行者,5.899181,3.7317426
31073,纳西妲,0.26538628,8.223445
31075,派蒙,2.302231,4.068458
31076,派蒙,3.4997654,6.5266223
31077,纳西妲,7.1784844,2.1590009
31078,纳西妲,1.3028926,4.5124717
31079,大慈树王,6.7695007,1.8272963
31080,旅行者,15.167699,6.25214
31081,大慈树王,7.4578547,9.010984
31082,大慈树王,7.2388153,7.212229
31083,纳西妲,2.8526456,0.7932316
31084,大慈树王,7.362507,3.9598043
31085,大慈树王,4.0598474,1.2795917
31086,纳西妲,15.643511,4.5340247
31087,大慈树王,-1.2067473,-0.15175346
31088,大慈树王,11.327221,6.8724365
31089,大慈树王,11.41068,6.909643
31090,大慈树王,11.847934,8.022694
31091,大慈树王,4.6221037,1.3903058
31092,旅行者,1.1103741,7.3641515
31093,纳西妲,11.992967,6.876759
31094,大慈树王,11.4803505,8.86047
31095,大慈树王,2.6779706,-0.083183765
31096,纳西妲,3.7614224,1.2888364
31097,大慈树王,9.250512,6.994846
31098,大慈树王,10.618826,5.7614436
31100,大慈树王,7.744013,6.774903
31101,大慈树王,11.200587,9.223042
31102,大慈树王,9.242658,9.303739
31103,大慈树王,-1.7423092,-0.54846007
31104,旅行者,8.323932,5.5027924
31105,派蒙,4.6449,2.8924732
31106,纳西妲,11.223674,7.303578
31107,纳西妲,9.505823,5.263817
31108,大慈树王,-0.3919628,-1.0972722
31109,纳西妲,11.563821,6.0734406
31110,大慈树王,1.4007689,0.35847765
31111,大慈树王,9.482135,6.803469
31112,旅行者,0.041228477,5.070744
31113,大慈树王,10.78572,8.616885
31114,大慈树王,0.70926315,7.5358663
31115,大慈树王,7.8570466,10.313919
31116,大慈树王,-1.6738862,-1.0216902
31117,大慈树王,8.751255,9.700184
31118,纳西妲,14.928753,4.47525
31119,大慈树王,7.0674095,9.078263
31120,大慈树王,10.487792,8.04143
31121,大慈树王,0.16773227,2.3228447
31122,大慈树王,2.9100573,-0.21112715
31123,派蒙,6.423312,7.679081
31124,大慈树王,10.003506,6.0888195
31125,大慈树王,11.688257,8.021168
31126,纳西妲,6.1341305,3.6134818
31127,大慈树王,12.043491,8.043474
31128,大慈树王,-0.31653035,-1.0461812
31129,派蒙,14.7703085,4.6949954
31130,大慈树王,8.862181,9.729055
31131,大慈树王,10.191767,8.29758
31132,大慈树王,-0.9795142,-1.1555334
31133,大慈树王,10.025592,7.329952
31134,派蒙,6.633161,1.4748106
31135,纳西妲,9.400502,4.9417706
31136,大慈树王,-1.3289689,-1.4046763
31137,大慈树王,9.579993,9.651522
31138,大慈树王,-0.41331702,-1.2795713
31139,大慈树王,-1.2332519,-1.4734944
31140,大慈树王,11.842908,8.299921
31141,纳西妲,1.2905922,3.2210808
31142,大慈树王,7.575991,5.702292
31143,大慈树王,9.633164,8.924175
31144,大慈树王,11.726256,6.2161126
31145,大慈树王,1.1789587,0.8538029
31146,纳西妲,8.614598,5.276865
31147,纳西妲,4.2054615,4.386864
31148,纳西妲,9.538477,4.9096
31149,大慈树王,1.6912718,0.76333886
31150,纳西妲,-0.100408316,-0.1595174
31151,大慈树王,2.4423027,0.12240116
31152,大慈树王,7.965166,8.260403
31153,大慈树王,5.674101,1.5511208
31154,旅行者,7.305838,8.220787
31155,旅行者,4.197501,7.8618503
31156,旅行者,5.16779,8.661404
31157,旅行者,14.970858,4.9265647
31159,旅行者,15.765268,5.0044875
31160,纳西妲,6.440398,1.4867274
31161,旅行者,3.1715012,7.717733
31162,纳西妲,1.8295321,5.391827
31163,纳西妲,6.2725067,3.7459304
31165,纳西妲,11.850336,6.9527135
31166,旅行者,6.611149,6.8149385
31167,纳西妲,-1.1124657,0.4771402
31168,纳西妲,9.700603,9.051108
31169,旅行者,1.9830362,5.273959
31170,派蒙,3.2259452,3.6463017
31171,旅行者,1.5369413,3.7988377
31172,旅行者,3.532351,0.8814609
31173,？？？,15.244407,3.504139
31174,旅行者,1.0785558,5.7110868
31175,纳西妲,0.19474402,6.437668
31176,「博士」,8.487153,7.6865306
31177,纳西妲,4.3654737,6.692353
31178,「博士」,0.5627173,1.2862478
31179,「博士」,5.1525707,4.59579
31180,「博士」,11.358821,7.632964
31181,「博士」,6.9736857,3.9205348
31182,纳西妲,11.182172,7.8340006
31183,「博士」,7.138005,5.0902867
31184,「博士」,7.8928633,9.760019
31185,纳西妲,1.3802663,2.9658437
31186,「博士」,4.65783,8.914225
31187,「博士」,5.8822937,8.864635
31188,「博士」,11.433118,8.629181
31189,「博士」,0.8020319,-0.13738985
31190,「博士」,10.239496,8.694145
31191,「博士」,11.738047,8.328198
31192,纳西妲,7.4509387,6.883667
31193,纳西妲,8.283616,10.47708
31194,「博士」,2.608455,5.8582916
31195,「博士」,-1.2126476,0.6551775
31196,纳西妲,2.5104723,1.8748165
31197,「博士」,5.7021694,6.1712823
31198,「博士」,11.904212,8.221623
31199,纳西妲,-0.703086,0.8771537
31200,纳西妲,-1.4955405,-0.6334554
31201,纳西妲,8.641013,6.8765244
31202,「博士」,10.909123,8.154204
31203,纳西妲,8.398694,8.492898
31204,「博士」,11.88129,7.268138
31205,「博士」,9.604586,6.931058
31206,「博士」,1.552829,7.9115233
31208,「博士」,0.6077224,0.63825387
31209,纳西妲,9.756898,5.541567
31210,「博士」,3.9474614,4.632224
31211,「博士」,11.20467,9.07326
31212,纳西妲,1.5545613,0.5407812
31213,纳西妲,11.041441,6.7181997
31214,纳西妲,1.0754772,-1.3599842
31215,「博士」,15.018889,4.7625074
31217,「博士」,4.8267426,7.62252
31218,纳西妲,-1.081826,-0.4806575
31219,纳西妲,-0.5814475,0.17724447
31220,纳西妲,4.935495,0.9575828
31221,「博士」,5.892389,2.023141
31222,「博士」,9.749252,7.591014
31223,「博士」,8.28712,8.961449
31224,「博士」,11.280821,7.36597
31225,「博士」,8.73574,4.751571
31226,纳西妲,0.94967335,5.6249456
31227,纳西妲,-1.5278482,-0.48444495
31228,纳西妲,10.93122,9.55236
31229,「博士」,9.082779,4.642915
31230,纳西妲,2.8941238,0.71514803
31231,「博士」,-1.3856406,-0.36804458
31232,「博士」,9.354222,9.177661
31233,「博士」,11.045862,8.814505
31234,「博士」,-0.31591925,-0.3628657
31235,「博士」,-0.12167623,-1.4883771
31236,纳西妲,5.925872,7.346905
31237,纳西妲,9.162557,4.957742
31239,「博士」,3.5926368,1.0229996
31240,纳西妲,5.2844305,6.167646
31241,「博士」,0.14865446,-0.25707716
31242,「博士」,0.93093824,0.041269638
31243,「博士」,1.6153493,-1.3532227
31244,纳西妲,7.5589414,4.77419
31247,「博士」,3.8233483,6.54949
31248,纳西妲,5.502587,2.4248545
31249,纳西妲,9.197399,10.076121
31250,纳西妲,1.9412874,3.2883103
31251,「博士」,10.832141,7.9153934
31252,「博士」,0.73083264,6.500728
31253,纳西妲,2.3606713,3.4844964
31254,「博士」,4.593253,4.4526563
31255,「博士」,8.352409,10.169333
31256,「博士」,1.4645181,0.98595816
31257,纳西妲,10.761173,8.326857
31258,纳西妲,9.027756,7.3290615
31259,「博士」,7.1098723,8.668135
31261,「博士」,0.15795194,0.9149808
31263,「博士」,10.123778,7.621084
31264,「博士」,8.44774,7.450582
31265,纳西妲,7.546997,9.39212
31266,旅行者,0.8720748,2.4216194
31267,旅行者,9.590452,4.5525317
31268,旅行者,16.027748,3.5512033
31269,旅行者,-8.841887,8.023155
31270,维拉夫,7.248025,7.1704874
31271,派蒙,3.8219776,4.938201
31272,维拉夫,9.225883,3.8891084
31273,维拉夫,10.372584,8.1531925
31274,派蒙,4.7446027,7.159518
31275,毗伽尔,3.0253465,1.1768705
31276,派蒙,5.2068443,9.237661
31277,毗伽尔,8.622827,6.211066
31278,毗伽尔,6.5595336,3.7590063
31279,拉赫曼,4.561784,2.3760512
31280,派蒙,9.356786,5.6088953
31281,拉赫曼,8.47143,7.472746
31282,拉赫曼,-0.34371307,3.5671823
31283,拉赫曼,6.8070135,8.388601
31284,观察倒下的卫兵…,2.1480138,2.559292
31285,观察倒下的卫兵…,-0.065963104,0.64383614
31286,亚卡巴,1.125681,0.2601266
31287,泽田,1.1420656,-0.09486147
31288,亚卡巴,-1.7349567,-0.11175315
31289,亚卡巴,11.392325,5.5945234
31290,泽田,7.82572,5.481647
31291,亚卡巴,7.238227,1.1007959
31292,派蒙,0.7719827,3.772302
31293,派蒙,2.6744928,1.6476276
31294,旅行者,4.5229387,5.9922853
31295,派蒙,2.4926443,4.313323
31296,亚卡巴,1.0686097,-0.2965789
31297,亚卡巴,6.7824016,7.4635835
31298,旅行者,7.132858,5.057206
31299,泽田,3.2606554,4.702396
31300,派蒙,2.6450891,6.3252597
31301,旅行者,6.0831594,4.241566
31302,泽田,-0.30770776,1.8967943
31303,泽田,8.867591,8.417665
31304,亚卡巴,1.7145723,1.2681006
31305,亚卡巴,-0.48815927,-1.0495268
31306,派蒙,7.1868095,8.272531
31307,亚卡巴,6.2383366,2.09601
31308,旅行者,4.5774536,8.424689
31309,亚卡巴,8.135258,6.048652
31310,泽田,10.756612,9.467469
31311,亚卡巴,2.8475742,3.7205217
31312,泽田,8.175745,6.6578975
31313,亚卡巴,9.686762,8.478521
31314,亚卡巴,0.486808,-0.6900966
31315,亚卡巴,7.9250712,7.833215
31316,泽田,-0.2770781,0.792657
31317,派蒙,4.857399,4.755882
31318,泽田,0.8410599,-0.7856083
31319,派蒙,6.1558485,3.5682728
31320,泽田,4.8003993,6.135766
31321,泽田,9.399676,9.5145645
31322,泽田,8.994696,8.422802
31323,旅行者,15.226959,4.195427
31324,派蒙,2.3382022,6.7276416
31325,泽田,1.6634846,-0.19852866
31326,派蒙,2.3749797,2.6430812
31327,泽田,2.7113,2.305545
31328,泽田,7.9355793,9.13842
31329,派蒙,15.509858,3.8850286
31330,亚卡巴,2.4897666,6.3025484
31331,旅行者,7.810519,9.073467
31332,泽田,-1.7697853,-0.57379097
31333,亚卡巴,4.7112436,3.3422537
31334,泽田,0.2949641,1.0319169
31336,派蒙,15.406493,5.32166
31337,旅行者,-1.0255781,0.49606845
31338,旅行者,1.2760605,-0.18174961
31339,亚卡巴,3.8596065,4.8201146
31340,派蒙,1.1215634,6.6819916
31341,旅行者,15.359032,4.2590814
31342,派蒙,2.5691376,0.7654104
31343,泽田,-1.1705705,-1.3766387
31344,亚卡巴,7.5687213,2.894917
31345,亚卡巴,-0.82158417,-0.548452
31346,亚卡巴,1.1896074,1.3699052
31347,派蒙,5.962703,3.5986323
31348,旅行者,5.2390532,7.3736615
31349,泽田,-1.5833349,-1.2966628
31350,泽田,-0.562388,0.22853988
31351,亚卡巴,1.0857304,-0.4614181
31352,旅行者,5.020567,4.131919
31353,派蒙,4.4907794,5.419109
31354,亚卡巴,10.314467,8.392904
31355,派蒙,4.481145,3.018977
31357,派蒙,4.0819488,4.2631516
31358,派蒙,1.2261992,-0.42754132
31359,派蒙,-0.08534489,0.8337168
31361,旅行者,3.149737,-7.4829683
31362,派蒙,1.073011,0.053472728
31363,派蒙,4.4892354,4.733923
31364,旅行者,5.256742,8.112004
31365,旅行者,2.523556,5.030668
31366,纳西妲,2.3549807,5.1679688
31367,派蒙,5.2490997,6.052741
31368,派蒙,1.5691084,4.5360227
31369,「散兵」,5.7356105,3.0092285
31370,派蒙,6.8050985,7.0018754
31371,纳西妲,9.384708,9.892755
31372,纳西妲,9.295404,5.700173
31373,派蒙,4.688006,6.439211
31374,「散兵」,-0.34223902,-0.9394951
31375,「散兵」,4.5840273,6.424539
31376,派蒙,1.3039548,2.9100375
31377,「散兵」,2.2338223,1.1391243
31379,纳西妲,8.158157,6.768201
31380,派蒙,0.71257067,4.830753
31381,「散兵」,9.158348,6.4239283
31382,派蒙,3.561292,4.133661
31383,纳西妲,2.3548646,1.3513328
31384,「散兵」,8.42085,6.4516144
31385,纳西妲,10.011704,8.881095
31386,纳西妲,8.535965,10.554372
31387,纳西妲,9.275938,7.9062834
31388,派蒙,4.0787616,6.2015147
31389,纳西妲,11.33667,5.5646024
31390,旅行者,6.094427,2.5659583
31391,「散兵」,9.913461,8.833339
31392,「散兵」,9.769919,7.3123345
31393,旅行者,5.2189507,3.1450634
31394,「散兵」,0.30948552,-1.6279651
31395,纳西妲,11.402388,6.577109
31396,「散兵」,9.352104,8.683808
31397,派蒙,2.6502497,3.2687259
31398,纳西妲,4.7759156,4.9927645
31399,纳西妲,7.7841196,7.2252526
31400,「散兵」,6.741421,3.7137256
31401,纳西妲,2.244101,7.6453924
31402,派蒙,2.0784369,3.8377028
31404,纳西妲,2.7097092,2.315418
31406,纳西妲,9.250027,4.613807
31407,派蒙,5.7551227,6.1642213
31408,纳西妲,7.834263,8.349979
31409,纳西妲,8.99132,8.631439
31410,纳西妲,0.34571043,1.0899457
31411,纳西妲,10.4081745,7.9480567
31412,纳西妲,-2.1162245,-0.7446835
31413,旅行者,3.9949262,5.8512893
31414,派蒙,4.1437397,1.8706692
31415,纳西妲,3.0501235,2.8891194
31416,纳西妲,0.6214176,1.2406232
31417,纳西妲,-1.441666,-0.75011104
31418,纳西妲,11.170689,5.4488473
31419,纳西妲,10.486714,7.8438373
31420,旅行者,1.1457819,6.9917197
31421,纳西妲,2.7903805,0.78784657
31422,派蒙,4.7567973,6.251593
31423,纳西妲,9.434953,8.269101
31424,纳西妲,9.567566,7.649188
31425,纳西妲,8.273679,4.9974065
31426,纳西妲,10.349346,8.695413
31427,旅行者,6.4567714,16.897694
31428,纳西妲,4.8047304,4.071074
31429,纳西妲,8.996286,5.2538652
31430,旅行者,6.197765,2.6462715
31431,「散兵」,3.4452336,0.6983388
31432,旅行者,8.363626,5.0975122
31433,派蒙,4.075589,0.5334344
31434,「散兵」,9.115192,5.719597
31435,纳西妲,3.531262,5.052548
31436,纳西妲,9.580355,9.92065
31437,纳西妲,9.824308,9.326867
31438,纳西妲,-0.46980345,2.3894281
31439,旅行者,-5.024632,11.946962
31440,派蒙,3.1850955,1.448646
31441,「散兵」,4.5996156,4.3873777
31442,「散兵」,9.428745,9.895834
31443,派蒙,4.758247,3.6654608
31444,「散兵」,5.793657,4.697969
31445,「散兵」,7.5723443,6.871424
31446,派蒙,5.0159307,0.89045995
31447,旅行者,1.0511442,7.7007036
31449,「散兵」,2.807224,6.521761
31450,纳西妲,14.888622,6.6854286
31451,派蒙,6.6654067,7.791956
31452,派蒙,4.142745,1.6057813
31453,旅行者,1.6731367,7.379619
31454,派蒙,5.7638407,2.7436442
31455,旅行者,5.122169,7.002233
31456,派蒙,-0.9795305,-1.5873396
31457,「散兵」,8.469008,9.231625
31458,「散兵」,3.8211358,2.7635427
31459,派蒙,4.904015,6.832988
31461,「散兵」,3.1625924,6.6638756
31462,纳西妲,5.7857623,6.836852
31463,「散兵」,1.1811259,4.5874496
31464,纳西妲,7.618123,5.4336014
31465,「散兵」,5.6635737,2.1901178
31466,派蒙,6.1225824,1.7582465
31468,派蒙,3.9050677,4.96785
31469,「散兵」,4.09568,6.783731
31470,「散兵」,5.3285027,6.267517
31472,派蒙,3.3512535,5.8158016
31473,「散兵」,1.5906144,4.527978
31475,「散兵」,1.1288308,7.6987877
31476,派蒙,3.9684732,5.611999
31477,旅行者,6.4097314,3.4990551
31478,派蒙,6.5408444,7.485409
31479,纳西妲,10.333391,8.113825
31480,「散兵」,6.8901944,5.3445683
31481,纳西妲,1.1430386,2.318506
31482,纳西妲,9.593748,6.2258973
31484,旅行者,-0.66964626,-0.26727006
31485,旅行者,2.727061,0.46511665
31486,派蒙,7.0904737,6.0853486
31487,旅行者,4.164027,5.8081
31488,纳西妲,-0.18190604,4.1912594
31489,派蒙,2.2690704,-1.0108665
31490,纳西妲,2.0621364,2.2110028
31491,纳西妲,0.4422121,1.4140277
31492,纳西妲,-1.3412356,0.48437005
31493,纳西妲,-0.3940857,1.318737
31494,纳西妲,-1.0410663,0.07819439
31495,纳西妲,-1.4495243,0.38584143
31496,纳西妲,-0.8977464,0.90054977
31497,纳西妲,0.09157912,1.9047215
31498,纳西妲,9.550377,9.483873
31499,纳西妲,-1.3918313,0.62337995
31500,派蒙,2.4873374,0.32629848
31501,旅行者,8.811707,9.787782
31502,旅行者,8.919983,7.54759
31503,纳西妲,8.459324,5.768669
31504,旅行者,2.9152884,2.6287732
31505,旅行者,14.851739,6.696328
31506,派蒙,3.962814,6.8789215
31507,派蒙,6.5824513,4.850923
31509,派蒙,6.8483224,3.145407
31510,「散兵」,10.179641,7.437608
31511,旅行者,5.814092,5.9072304
31512,「散兵」,7.5400634,6.609137
31514,派蒙,4.056421,6.3214197
31515,「散兵」,6.041285,8.507371
31516,「散兵」,6.616772,8.435982
31517,纳西妲,0.8426423,2.1691313
31518,派蒙,3.8204265,6.385928
31520,旅行者,2.205122,2.7639894
31521,「散兵」,5.426384,3.8306277
31522,「散兵」,11.484518,6.087682
31523,派蒙,2.166089,6.1811404
31524,「散兵」,7.96861,9.449441
31525,「散兵」,0.2702662,1.6779239
31526,派蒙,1.299397,7.830744
31527,「散兵」,7.7056184,7.912316
31528,旅行者,15.313747,4.1722455
31529,「散兵」,6.859874,3.2144356
31530,「散兵」,4.2141013,4.058795
31531,纳西妲,8.6601715,7.504597
31532,「散兵」,8.061372,5.851153
31533,纳西妲,14.72444,6.3288345
31534,「散兵」,1.4166754,0.4225972
31535,派蒙,3.0282238,4.207384
31536,「散兵」,0.85614616,-1.1311054
31537,「散兵」,9.58047,5.536757
31538,旅行者,4.7407894,7.0737543
31539,「散兵」,14.935694,5.365028
31541,「散兵」,5.276871,1.5854244
31542,旅行者,7.638442,3.3208563
31543,「散兵」,2.329155,3.329546
31544,「散兵」,-0.2136888,0.43603164
31545,旅行者,19.42508,13.935497
31546,旅行者,1.9461229,6.823427
31547,「散兵」,13.044228,13.016265
31548,派蒙,2.7191272,3.9291096
31549,「散兵」,7.017139,5.1513505
31550,旅行者,8.558654,5.1212
31551,旅行者,5.363943,0.900331
31552,「散兵」,8.778008,7.4010077
31553,派蒙,5.807578,1.9126058
31554,旅行者,15.0396,5.045297
31555,「散兵」,4.118869,4.1766286
31556,「散兵」,0.41188735,-0.38641527
31557,「散兵」,-1.7581172,-0.497216
31558,派蒙,5.099229,2.032247
31559,「散兵」,2.01813,-1.1126881
31560,「散兵」,11.812547,7.4008675
31561,派蒙,-0.084937505,6.870492
31562,派蒙,4.092241,4.5815206
31563,旅行者,14.722886,4.548701
31564,旅行者,15.817156,4.041488
31565,派蒙,1.6437186,5.188803
31566,纳西妲,11.34842,9.080068
31567,旅行者,7.406682,4.7889676
31568,纳西妲,7.0815096,3.819517
31569,派蒙,3.405801,3.6454542
31570,纳西妲,9.326196,7.215915
31571,派蒙,4.6916137,8.702602
31572,派蒙,7.891191,5.6765857
31573,旅行者,-0.6768956,-0.71377444
31574,旅行者,3.7651193,0.9247223
31575,旅行者,0.026797118,3.3168871
31576,派蒙,2.765726,0.9947188
31577,旅行者,4.688083,5.538854
31578,派蒙,1.6610078,0.5315131
31579,派蒙,11.948361,8.319849
31580,旅行者,4.6496296,3.8264868
31581,派蒙,9.269295,5.784704
31582,派蒙,7.3847666,2.307488
31583,旅行者,5.398735,9.083383
31584,派蒙,0.6437129,5.4139676
31585,旅行者,5.9551663,1.9223478
31586,派蒙,5.8076234,1.39104
31587,派蒙,7.4533477,6.633591
31588,旅行者,0.6508171,6.4014
31589,派蒙,3.18667,2.5703197
31590,派蒙,4.1733875,1.5579455
31591,派蒙,-1.1517504,-0.24152115
31592,旅行者,-1.824048,0.3704516
31593,旅行者,-1.116599,0.5434902
31594,派蒙,4.7277107,4.6718044
31596,派蒙,11.242126,5.4171314
31597,旅行者,14.094761,8.697614
31598,派蒙,1.1113117,0.6140033
31599,派蒙,-0.8731863,0.014698859
31600,派蒙,1.5179267,7.1054716
31601,派蒙,0.5042508,3.943785
31602,派蒙,-0.5521581,9.483001
31603,派蒙,-0.46819448,9.307625
31604,旅行者,1.4655466,5.618698
31605,派蒙,3.4447494,3.5743837
31606,派蒙,4.3586745,1.4356986
31607,旅行者,3.8658507,6.942567
31608,派蒙,1.141034,6.792173
31609,派蒙,2.687066,4.509225
31610,旅行者,19.425129,13.935528
31611,旅行者,0.9861033,2.4252403
31612,旅行者,1.6379374,0.8243688
31613,派蒙,9.080651,5.070585
31614,旅行者,2.67115,4.4417105
31615,派蒙,4.9563866,5.348569
31616,旅行者,19.425125,13.935525
31617,旅行者,2.2356143,0.25266966
31618,旅行者,3.2199607,2.7232969
31619,派蒙,5.226678,1.9434211
31620,旅行者,7.627998,5.117375
31621,派蒙,4.0118437,4.391421
31622,旅行者,3.5883336,5.564543
31623,旅行者,4.975954,7.8498106
31624,旅行者,0.6757422,7.863378
31625,旅行者,7.042831,3.3464456
31626,旅行者,8.632917,5.8774705
31628,派蒙,2.2405128,5.1605687
31629,旅行者,-0.91707015,0.30178252
31630,「散兵」,15.679176,4.612408
31631,纳西妲,5.427662,5.3973727
31632,「散兵」,15.212382,5.5849857
31633,纳西妲,1.202842,3.5504546
31634,派蒙,3.948915,2.2654777
31635,旅行者,8.340657,9.064359
31636,旅行者,0.42578465,2.7496955
31637,纳西妲,7.7336545,8.560917
